Ano,mes,station,dist_km,viento_util_kmh,tiempo_horas,SO2_mean,RAINF_mean,RAINF_std,WSR_mean,WSR_std,WDR_mean,WDR_std
2022,1,NO2,2.2472989035085678,-1.223252115971909,-0.10793821899593567,0.013,0.0,0.0001,-0.1668,0.4549,177.8342,106.3321
2022,1,CE,0.06864998179780546,-1.188483928262433,-0.18908501602824979,1.0583,0.0002,0.0009,-0.3451,0.432,150.4882,101.1292
2022,9,SE3,-1.5886657919031368,-1.1756216838188078,-0.2598856116677148,0.1945,0.0,0.0002,0.152,0.4138,149.2936,86.27
2022,1,SO,0.9919692931725439,-1.145398611182521,-0.1358814668419672,0.2584,1.8881,10.3583,-0.4904,0.3502,191.784,84.642
2022,1,SO2,0.6242767396988391,-1.1442753774024852,-0.15296072655475873,1.6533,0.0012,0.0052,-0.1836,0.4875,154.5516,65.0839
2022,12,NE3,-0.5783856921550802,-1.124016940315784,-0.20642375189048548,-0.3353,0.0168,0.0597,-0.5168,0.6472,188.2104,85.0385
2022,1,SUR,-0.5309476282241541,-1.0996516018265898,-0.19901563659632074,0.3817,0.0,0.0002,-0.143,0.4833,206.3465,89.5136
2022,12,SE2,-1.6892496214918382,-1.0564075262296886,-0.25719120832096526,-0.3409,0.0,0.0,-0.435,0.4787,151.2346,75.5676
2022,12,NE2,-0.4148990833044134,-1.0182199278460513,-0.16866510353843578,0.135,0.0002,0.002,-0.1987,0.8382,193.2044,102.3113
2022,3,SE3,-1.5886657919031368,-1.015372189511203,-0.24667131598581682,0.3558,0.0002,0.0008,0.4142,0.7174,156.4186,93.4562
2022,10,SE3,-1.5886657919031368,-0.9762237445549192,-0.24104817140243112,0.346,0.0002,0.0008,0.0143,0.4479,191.7265,98.5179
2022,12,NE,-0.2673918945266504,-0.9141977346718233,-0.09519166061267718,-0.478,0.0,0.0001,-0.4714,0.64,155.6051,104.9329
2022,12,NTE,0.45970547207493195,-0.9070245211419303,-0.012774147988520352,-0.2494,0.0,0.0,-0.6219,0.5422,24.3813,11.9775
2022,12,NTE2,0.03693807917734043,-0.8457853291693831,0.044454006989841095,-0.0886,0.0,0.0003,-0.6565,0.8324,111.8641,109.2389
2022,12,NO,0.5749922000494433,-0.8448109131893485,0.12805961293251467,-0.0094,0.0001,0.0011,-0.2829,0.6979,198.6934,103.9087
2022,12,SE3,-1.5886657919031368,-0.8440263729275512,-0.19823764190864673,-0.2219,0.0,0.0002,-0.0889,0.5618,208.9195,97.0476
2022,11,NE3,-0.5783856921550802,-0.8280787832917178,-0.01297496659071341,0.5097,0.0415,0.2064,-0.3632,0.8051,211.0854,97.6711
2022,12,NO3,1.2693237154743031,-0.8042610473537688,0.44998107743016297,-0.6271,0.0,0.0,0.6692,3.623,165.1161,115.0667
2022,11,SE2,-1.6892496214918382,-0.8025857832053259,-0.18225893555171505,-0.2749,0.0,0.0,-0.312,0.5576,151.3293,90.7229
2022,12,SE,-0.6629767945313897,-0.7956126390716479,0.0673934646984848,-0.2554,0.0011,0.0079,-0.419,0.4668,179.7068,85.0358
2022,11,NE2,-0.4148990833044134,-0.7895464340739738,0.15614395959284114,-0.1179,0.0001,0.0016,0.0308,0.7819,205.3147,111.5962
2022,12,NO2,2.2472989035085678,-0.7891505588740324,0.8343059676358996,-0.5218,0.0,0.0002,-0.3261,0.5154,159.975,107.3393
2022,11,SE3,-1.5886657919031368,-0.7626284844867617,-0.06984219453669782,-0.1588,0.0,0.0002,0.1836,0.5969,191.0902,99.8627
2022,11,NE,-0.2673918945266504,-0.7556758326928489,0.5296163966885273,-0.6137,0.0,0.0001,-0.1447,0.6462,117.5152,87.3333
2022,12,CE,0.06864998179780546,-0.7548589209232371,0.6907107688352511,0.0174,0.0,0.0002,-0.4299,0.5109,170.7167,102.9963
2022,11,NTE,0.45970547207493195,-0.7534001786337859,0.898253581585678,0.3767,0.0,0.0,-0.3158,0.7138,21.6532,16.3083
2022,11,NTE2,0.03693807917734043,-0.734208995210117,1.4192576020020036,0.2633,0.0003,0.0022,-0.2938,0.78,90.8812,92.9172
2022,11,NO,0.5749922000494433,-0.7339067993133829,1.8606364755048004,-0.4294,0.0007,0.0034,-0.0361,0.8235,169.6492,105.4533
2022,2,NTE2,0.03693807917734043,-0.7329875240797953,1.5007819893830736,0.7188,0.0012,0.0143,0.0449,0.8644,92.5209,95.6713
2022,2,NO,0.5749922000494433,-0.7329865162352204,1.9379666924016365,0.5969,0.0834,0.4857,-0.007,0.7144,179.6665,106.1267
2022,2,SE,-0.6629767945313897,-0.7327515912142802,0.9435469337973044,-0.0196,0.0039,0.0235,-0.0554,0.605,164.1179,88.8331
2022,2,NTE,0.45970547207493195,-0.7327377151041903,1.8652594345521964,0.2763,0.0,0.0,-0.2185,0.622,30.926,17.3125
2022,2,NO2,2.2472989035085678,-0.7326948939578712,3.3379197589495475,-0.0891,0.0,0.0003,-0.0525,0.5894,141.4429,88.9331
2022,2,NE,-0.2673918945266504,-0.7326648633390556,1.2732451575573625,0.2459,0.0,0.0001,0.021,0.6628,131.1686,87.3547
2022,2,CE,0.06864998179780546,-0.7322981266455072,1.576808921188079,0.6233,0.0001,0.0008,-0.0974,0.6053,133.333,100.8514
2022,2,SO,0.9919692931725439,-0.7316533510798392,2.4178297797680455,0.1656,1.2551,8.4909,-0.3094,0.4038,172.8043,85.5045
2022,2,SO2,0.6242767396988391,-0.7316346457144949,2.1045110735738337,0.7231,0.001,0.0114,-0.0421,0.5852,132.3151,59.281
2022,2,SUR,-0.5309476282241541,-0.7308252352880604,1.1619856917342308,0.3605,0.0,0.0001,0.2263,0.5186,214.8737,89.4319
2022,2,NE2,-0.4148990833044134,-0.7302392616542279,1.3048387371138281,0.0368,0.0004,0.0025,0.9657,2.3878,186.8967,99.0528
2022,2,SE2,-1.6892496214918382,-0.728396801789942,0.1825859569809344,-0.0176,0.0,0.0,-0.2177,0.5379,124.5296,53.1852
2022,2,NE3,-0.5783856921550802,-0.7213472951825345,2.078110236449131,-0.2887,0.029,0.2151,-0.4386,0.7165,187.6854,90.2725
2022,11,SE,-0.6629767945313897,-0.7187658942743489,2.4621128753850248,-0.4771,0.0124,0.0619,-0.2401,0.5806,168.937,96.9969
2022,11,NO2,2.2472989035085678,-0.7167935959331577,9.503136137864518,-0.1781,0.0,0.0002,-0.0905,0.5331,141.3517,85.0746
2022,12,SO,0.9919692931725439,-0.7157410360041249,7.604847810962376,-0.0343,0.1888,3.3244,-0.5569,0.3501,204.07,93.3948
2022,12,SO2,0.6242767396988391,-0.714763053074169,7.61686841287835,0.3014,0.0,0.0006,-0.2981,0.5149,180.78,66.2178
2022,11,CE,0.06864998179780546,-0.7063883633304299,9.503136137864518,-0.0677,0.0,0.0002,-0.167,0.5275,121.8715,101.7729
2022,10,NE3,-0.5783856921550802,-0.6993412696009195,1.7405191119429835,0.4189,0.0556,0.3141,-0.644,0.5953,176.9215,93.5737
2022,11,SO,0.9919692931725439,-0.6946408307310543,2.268935866422159,-0.3142,1.753,10.002,-0.2585,0.4469,165.6189,79.0231
2022,11,SO2,0.6242767396988391,-0.6943487750205471,1.9208249141006046,0.0705,0.0026,0.0072,0.0216,0.6014,155.2827,59.7268
2022,2,SE3,-1.5886657919031368,-0.6874160823986223,0.011431099918341531,-0.0784,0.0001,0.0004,0.2246,0.6181,170.9355,96.2907
2022,11,SUR,-0.5309476282241541,-0.6832425542709978,0.4135556236658613,-0.2922,0.0,0.0001,-0.164,0.4744,219.7854,94.6175
2022,12,SUR,-0.5309476282241541,-0.6773719616068865,0.27715226671430127,-0.3791,0.0,0.0001,-0.1233,0.4891,209.8278,89.69
2022,10,SE2,-1.6892496214918382,-0.5979399010051394,-0.24052800218209586,0.2438,0.0,0.0,-0.4464,0.392,135.2022,91.7069
2022,10,NE2,-0.4148990833044134,-0.5642804858058496,-0.158713845933983,0.0146,0.0002,0.0023,-0.276,0.6096,173.0404,83.4497
2022,10,NE,-0.2673918945266504,-0.5012184929373005,-0.1899953004586644,-0.3324,0.0,0.0001,-0.2951,0.6171,129.086,84.3822
2022,10,NTE,0.45970547207493195,-0.49791203184457267,-0.15550269290426555,1.5091,0.0,0.0,-0.3832,0.5948,21.3246,9.3802
2022,10,NTE2,0.03693807917734043,-0.4737920310205286,-0.18766835223030368,1.0382,0.0032,0.0137,-0.2312,0.7392,110.2315,93.4103
2022,10,NO,0.5749922000494433,-0.47346324497440534,-0.1639515452693699,-0.3686,0.0002,0.0017,-0.172,0.5904,169.2897,101.4696
2022,1,SE3,-1.5886657919031368,-0.4608512911821034,-0.26117382851455023,-0.1766,0.0,0.0,-0.0511,0.6325,233.5375,92.569
2022,10,SE,-0.6629767945313897,-0.4588943414739163,-0.2227298270422853,-0.514,0.0091,0.038,-0.2853,0.5157,172.1452,88.3759
2022,10,NO2,2.2472989035085678,-0.45726599184053207,-0.10246665814588092,0.3222,0.0001,0.0005,-0.2883,0.4301,137.5434,89.9069
2022,10,CE,0.06864998179780546,-0.44968358041526274,-0.19552138117431922,0.8038,0.0003,0.0011,-0.2268,0.4832,133.092,92.8876
2022,10,SO,0.9919692931725439,-0.4431552654320723,-0.16149837608046747,-0.4101,0.0002,0.0212,-0.3708,0.364,177.6586,86.23
2022,10,SO2,0.6242767396988391,-0.4430205892012232,-0.17598591374678904,0.7005,0.0028,0.0112,-0.163,0.4653,164.1994,53.3393
2022,10,SUR,-0.5309476282241541,-0.43891198031205136,-0.22228387744752348,0.5292,0.0,0.0002,-0.1973,0.5035,183.6908,69.9706
2022,3,NE3,-0.5783856921550802,-0.34898619825392185,-0.23945951742814928,-0.3699,0.0048,0.0166,-0.1753,0.9135,167.8692,90.5583
2022,3,SUR,-0.5309476282241541,-0.3115021821170559,-0.24255421595379179,0.4959,0.0001,0.0003,0.2014,0.7144,199.1345,85.7277
2022,3,SO2,0.6242767396988391,-0.2869072240387423,-0.21655702563452894,0.8248,0.0,0.0004,0.0797,0.585,123.4164,53.3259
2022,3,SO,0.9919692931725439,-0.28630658541647713,-0.20759813546300498,0.439,2.0769,10.8458,-0.1961,0.4482,166.2411,77.2525
2022,3,CE,0.06864998179780546,-0.2640710769746568,-0.23309614055924713,0.6108,0.0001,0.0006,0.0295,0.6372,128.3871,103.5558
2022,3,NO2,2.2472989035085678,-0.247493603976548,-0.18584134350208736,0.1909,0.0001,0.0005,0.1602,0.6167,140.8169,85.1801
2022,3,SE2,-1.6892496214918382,-0.24616375355998293,-0.27465378313973926,0.0127,0.0,0.0,-0.1125,0.7271,158.3054,89.0407
2022,3,SE,-0.6629767945313897,-0.2446823407666728,-0.2516826737326083,0.173,0.0038,0.021,0.2153,0.7269,136.6007,74.643
2022,3,NO,0.5749922000494433,-0.2266830320375524,-0.22622882584025472,0.8241,0.0536,0.3367,0.3473,0.9238,162.3726,98.5558
2022,3,NTE2,0.03693807917734043,-0.22638960628832636,-0.23786732566600324,0.9446,0.0,0.0004,0.2275,0.8312,88.587,82.6225
2022,3,NE2,-0.4148990833044134,-0.22510122747620057,-0.2477112543089028,0.3342,0.0015,0.0054,0.1696,0.8031,156.3419,87.6809
2022,3,NTE,0.45970547207493195,-0.2133668483483568,-0.23024075408321265,0.9376,0.0,0.0,0.0783,0.7798,29.7787,28.528
2022,3,NE,-0.2673918945266504,-0.21259564902918043,-0.24556844664193417,0.4455,0.0,0.0002,0.2554,0.6934,125.3732,64.2547
2022,9,NE3,-0.5783856921550802,-0.10074376456405022,-0.25820651989010207,0.0525,0.3792,1.8639,-0.6108,0.4959,142.6233,79.9753
2022,9,SUR,-0.5309476282241541,-0.08984380725549865,-0.2578875018802991,0.443,0.0,0.0001,-0.1189,0.5162,166.9154,57.528
2022,9,SO2,0.6242767396988391,-0.047272120215916376,-0.24150152164057156,0.3336,0.0131,0.0681,-0.0509,0.3815,140.4351,36.9226
2022,9,SO,0.9919692931725439,-0.04622551736820976,-0.23580234748777573,-0.6013,0.202,3.3791,-0.2068,0.2958,140.739,57.3647
2022,9,CE,0.06864998179780546,-0.007168269097991409,-0.2522391384159382,0.5669,0.0,0.0002,-0.0375,0.5231,108.2475,77.3759
2022,9,NO2,2.2472989035085678,0.022500100582042607,-0.22262072070910227,0.0724,0.0,0.0002,0.0036,0.4505,113.9941,60.3302
2022,9,SE,-0.6629767945313897,0.027600687992834265,-0.26412704232407375,-0.624,0.0615,0.3146,-0.0347,0.5647,151.5236,79.9867
2022,9,SE2,-1.6892496214918382,0.053231116885585635,-0.2788350468676524,0.1651,0.0,0.0,-0.4163,0.3287,98.0471,84.7942
2022,9,NO,0.5749922000494433,0.06109620421787247,-0.2483393138036171,-0.3835,0.0166,0.1652,0.0677,0.6537,145.3776,82.1482
2022,9,NTE2,0.03693807917734043,0.06166072665980929,-0.2556234944206001,0.9091,0.0219,0.1293,0.0325,0.5367,96.6745,72.4441
2022,9,NE2,-0.4148990833044134,0.08216320836106904,-0.2623294305926396,0.09,0.0001,0.0013,-0.0295,0.5647,185.705,7.5533
2022,9,NTE,0.45970547207493195,0.08864380795270844,-0.2511197349438911,1.2697,0.0,0.0,0.0436,0.6879,20.8405,12.8687
2022,9,NE,-0.2673918945266504,0.0906218774039055,-0.2606553289455408,-0.4095,0.0001,0.0002,0.0424,0.5331,138.2697,59.3119
2022,4,SUR,-0.5309476282241541,0.49260122749129254,-0.2711811207350063,0.5521,0.0,0.0001,0.5398,0.9001,187.5668,78.5328
2022,5,SUR,-0.5309476282241541,0.581991016207858,-0.27215832613283153,0.7764,0.0,0.0001,0.69,1.0277,191.444,79.9473
2022,4,SO2,0.6242767396988391,0.6042163517185012,-0.26324439280543904,0.5607,0.0015,0.0177,0.2298,0.4786,105.1067,54.4049
2022,4,SO,0.9919692931725439,0.6070033621685259,-0.26038933546337506,0.3691,1.3659,8.8506,-0.0784,0.3904,135.6109,61.9799
2022,8,SUR,-0.5309476282241541,0.65655370074246,-0.27287546566066306,0.4732,0.0,0.0001,0.2158,0.9731,171.313,58.3454
2022,4,CE,0.06864998179780546,0.7129287093470679,-0.2689886472614417,0.3755,0.0001,0.0008,0.2412,0.6481,89.2298,69.7538
2022,5,SO2,0.6242767396988391,0.722755960333471,-0.26507053906326145,0.5296,0.0009,0.0098,0.3787,0.4918,90.451,36.1514
2022,5,SO,0.9919692931725439,0.726293821740703,-0.2624600610774143,0.1399,2.0568,10.8499,-0.0131,0.3968,126.8869,45.4762
2022,8,SO2,0.6242767396988391,0.7813587668772932,-0.26586591947126914,0.3477,0.0054,0.0333,0.2533,0.4751,96.6725,43.839
2022,8,SO,0.9919692931725439,0.7844728563866848,-0.2633498400096196,-0.076,0.1927,3.3244,-0.033,0.3737,128.9964,49.1251
2022,4,NO2,2.2472989035085678,0.7967422977496834,-0.2548714838346915,0.0956,0.0001,0.0004,0.2357,0.6161,111.7634,61.8799
2022,4,NE3,-0.5783856921550802,0.7980618337568894,-0.2743680130658621,-0.3874,0.1377,1.4785,0.1343,0.8857,124.066,61.8469
2022,4,SE,-0.6629767945313897,0.811566436139018,-0.27504267810570915,0.2057,0.0103,0.0447,0.4811,0.7005,117.177,59.4226
2022,5,CE,0.06864998179780546,0.861766493016374,-0.2705335948698487,0.3684,0.0,0.0002,0.459,0.6831,82.3877,80.4524
2022,8,CE,0.06864998179780546,0.9027296336186138,-0.2709086745885919,0.4121,0.0,0.0002,0.3044,0.6594,91.4006,69.4137
2022,4,NO,0.5749922000494433,0.913867383505884,-0.2677677174519777,0.6165,0.0008,0.0036,0.4808,0.8236,134.0403,67.524
2022,4,NTE2,0.03693807917734043,0.9156978764656512,-0.271226142381469,0.8427,0.0029,0.0149,0.3016,0.7653,83.521,52.3292
2022,5,NO2,2.2472989035085678,0.9706908427024973,-0.2580232085397573,0.0807,0.0001,0.0005,0.2542,0.6025,100.9379,40.7454
2022,8,NE3,-0.5783856921550802,0.9804705100270344,-0.2755469404642191,0.1459,0.1376,0.7462,0.1557,0.95,126.115,59.9117
2022,5,SE,-0.6629767945313897,0.9901621069333879,-0.27611939431443305,0.2619,0.0113,0.0709,0.6782,0.6949,102.3971,36.8877
2022,8,NO2,2.2472989035085678,0.9961293814376692,-0.25843017683278513,-0.0985,0.0,0.0003,0.3247,0.5858,107.6878,49.9703
2022,8,SE,-0.6629767945313897,1.0126286914897091,-0.2762390081708713,-0.4093,0.0112,0.0554,0.4386,0.6611,124.4586,63.2735
2022,4,NTE,0.45970547207493195,1.0139287200052711,-0.2694802680341167,0.709,0.0,0.0,0.3997,0.8845,23.9002,14.1779
2022,4,NE,-0.2673918945266504,1.0230949304343187,-0.27392240343570146,0.2516,0.0,0.0002,0.4419,0.7036,135.3787,47.2552
2022,4,SE2,-1.6892496214918382,1.0532332841355714,-0.28249396323159726,0.112,0.0004,0.0045,0.2515,0.7627,119.964,50.5862
2022,4,NE2,-0.4148990833044134,1.0825214609472067,-0.2751542320245801,0.2852,0.0009,0.0043,0.3048,0.6374,128.3042,63.0076
2022,8,NO,0.5749922000494433,1.1262540807030672,-0.26979573732428735,-0.381,0.0002,0.0017,0.4866,0.8354,118.0001,64.5893
2022,5,NO,0.5749922000494433,1.1269195023347935,-0.26980135327249527,0.4997,0.0011,0.0044,0.4546,0.8188,133.6271,66.2565
2022,8,NTE2,0.03693807917734043,1.1282823829075994,-0.27285330971534416,0.8273,0.0077,0.0773,0.4786,0.7303,92.4116,57.9127
2022,5,NTE2,0.03693807917734043,1.129415318441475,-0.2728609724980592,1.008,0.0014,0.0116,0.5145,0.747,67.5899,30.6807
2022,5,NE3,-0.5783856921550802,1.1457378512552905,-0.2764146877549761,-0.2137,0.0131,0.0867,0.2992,0.961,111.8465,32.2872
2022,8,NTE,0.45970547207493195,1.236669911129868,-0.27129015357398695,1.2201,0.0,0.0,0.7014,0.9701,22.6218,16.1087
2022,8,NE,-0.2673918945266504,1.246709129427644,-0.27522173474647926,-0.0822,0.0,0.0001,0.6267,0.735,137.9085,49.3632
2022,5,NTE,0.45970547207493195,1.2679891824654168,-0.2715119093528063,0.7478,0.0,0.0,0.6685,0.9571,22.9969,13.6943
2022,8,SE2,-1.6892496214918382,1.273640159997567,-0.28280361574136376,0.2879,0.0004,0.0044,0.1183,0.8239,86.9248,86.2862
2022,5,NE,-0.2673918945266504,1.2816762384603855,-0.2753985015670533,0.3148,0.0,0.0001,0.6739,0.7254,126.3221,31.7519
2022,8,NE2,-0.4148990833044134,1.3088486733020481,-0.27629052666377346,0.832,0.0001,0.0013,0.4339,0.7552,182.4867,7.4917
2022,5,SE2,-1.6892496214918382,1.388180068927887,-0.2829388145510349,0.1426,0.0,0.0,0.3766,0.8381,107.1129,38.5143
2022,5,NE2,-0.4148990833044134,1.4002320178315757,-0.276680165465913,0.0676,0.0001,0.0013,0.403,0.6291,109.6234,36.9733
2022,6,SUR,-0.5309476282241541,1.7022127482476734,-0.2782571377498607,0.4718,0.0,0.0001,1.037,1.143,167.0421,50.1001
2022,7,SUR,-0.5309476282241541,1.872943371203666,-0.27872161879159035,0.6048,0.0,0.0001,0.7833,1.1152,179.2998,64.1206
2022,6,SO2,0.6242767396988391,1.8968907256524425,-0.2741804760115673,0.4194,0.0071,0.0734,0.5534,0.5198,83.2127,28.2861
2022,6,SO,0.9919692931725439,1.9017193235082168,-0.27273915068028903,0.2638,0.969,8.4301,0.2015,0.4229,113.2117,31.5461
2022,6,NE3,-0.5783856921550802,1.9827527269082184,-0.27917212892961457,-0.3769,0.1691,1.5808,0.5924,1.0467,112.4878,37.6516
2022,7,SO2,0.6242767396988391,2.0822480831904797,-0.2749177831492992,0.6114,0.0005,0.0012,0.4116,0.4151,96.2872,36.4783
2022,6,CE,0.06864998179780546,2.083811852033217,-0.2769885207570497,0.3378,0.0003,0.001,0.6675,0.7218,86.9217,49.2385
2022,7,SO,0.9919692931725439,2.087440527435531,-0.2735723091132151,0.4865,3.965,14.7329,0.0725,0.379,117.2508,27.1224
2022,7,NE3,-0.5783856921550802,2.1827802295837233,-0.27959465127541094,-0.2079,0.0024,0.012,0.5669,0.9948,109.5517,27.0455
2022,6,NO2,2.2472989035085678,2.2254463198148784,-0.26968306049420027,-0.0316,0.0001,0.0004,0.5887,0.6513,94.8968,23.2303
2022,6,SE,-0.6629767945313897,2.25020649141472,-0.28002088632330985,0.2946,0.0142,0.0947,0.8005,0.6466,112.307,39.5141
2022,7,CE,0.06864998179780546,2.2833009277424616,-0.27754139390391214,0.584,0.0,0.0002,0.6022,0.6155,76.9296,40.5517
2022,6,NO,0.5749922000494433,2.4177031208523676,-0.2761933616585965,-0.3133,0.0043,0.0589,0.8301,0.8582,94.1572,57.1305
2022,6,NTE2,0.03693807917734043,2.4206312367917504,-0.27798617968331013,0.7993,0.0049,0.0374,0.8036,0.7672,85.3062,30.26
2022,7,NO2,2.2472989035085678,2.435725151577406,-0.2707263123150159,-0.0684,0.0,0.0002,0.4402,0.5752,96.3589,25.5612
2022,7,SE,-0.6629767945313897,2.4623813357828754,-0.280372722851341,0.4364,0.0004,0.0064,0.7686,0.5641,110.9551,25.1326
2022,6,SE2,-1.6892496214918382,2.5399734348850505,-0.28376819885275845,0.3812,0.0,0.0,0.5678,0.9797,107.0771,50.9101
2022,6,NTE,0.45970547207493195,2.5712089353893526,-0.27698342486353883,1.0409,0.0,0.0,1.1746,1.0447,22.4554,13.4605
2022,6,NE,-0.2673918945266504,2.5841910833420085,-0.27930754981034567,0.4767,0.0,0.0001,0.9832,0.7417,139.2818,24.1198
2022,6,NE2,-0.4148990833044134,2.6262211541571623,-0.2798418152793776,0.808,0.0003,0.0027,0.6552,0.7389,116.63,34.3282
2022,7,NO,0.5749922000494433,2.6428188145420646,-0.27680373658967167,-0.6799,0.0098,0.1704,0.7515,0.8671,115.3822,55.8249
2022,7,NTE2,0.03693807917734043,2.645975552724373,-0.2784761250606473,1.1991,0.0,0.0003,0.7552,0.7294,82.9189,25.9995
2022,7,SE2,-1.6892496214918382,2.7782121648002587,-0.2838713378297279,1.1528,0.0,0.0,0.5848,0.8618,60.9069,54.5736
2022,7,NTE,0.45970547207493195,2.8085429023329596,-0.2775432667968851,1.3469,0.0,0.0,1.1318,0.9639,20.8597,7.6964
2022,7,NE,-0.2673918945266504,2.822598369763205,-0.27971072094852883,1.1738,0.0,0.0001,0.9829,0.7049,138.2373,22.3697
2022,7,NE2,-0.4148990833044134,2.8697941564453386,-0.28021190982631644,1.6146,0.0001,0.0013,0.5702,0.7768,180.7732,22.3006
2023,7,SE3,-1.5886657919031368,-2.529973787346035,-0.2787545857647163,0.4317,0.0004,0.001,0.808,0.6118,110.297,33.3279
2023,8,SE3,-1.5886657919031368,-1.8534574310972032,-0.2749041184094655,0.1706,0.0,0.0002,0.7289,0.7269,117.526,62.9861
2023,6,SE3,-1.5886657919031368,-1.5940497637584814,-0.2718690868541772,-0.3547,0.0,0.0002,0.3628,0.7027,113.4884,58.3228
2023,9,SE3,-1.5886657919031368,-1.57649180721605,-0.27159819186467204,0.8243,0.0001,0.0008,0.5442,0.5563,106.1568,52.0312
2023,5,SE3,-1.5886657919031368,-1.2620516487358313,-0.26384266914870347,-0.0909,0.0002,0.0006,0.0887,0.5528,154.1704,94.1397
2023,1,SE3,-1.5886657919031368,-1.245644085285051,-0.26318920991546335,-0.0021,0.0,0.0001,-0.0323,0.4901,206.3951,100.4076
2023,11,SE2,-1.6892496214918382,-1.1438832883686587,-0.2628205631064458,-0.4179,0.0,0.0,-0.1289,0.4291,223.1756,94.6339
2023,11,NE3,-0.5783856921550802,-1.1357977167884419,-0.20859243902360766,-0.1729,0.166,0.5715,-0.462,0.5389,192.7589,96.0295
2023,11,NE2,-0.4148990833044134,-1.1306083105748788,-0.1996365048319161,-0.1916,0.0001,0.0013,-0.384,0.5789,218.1675,82.94
2023,3,SE3,-1.5886657919031368,-1.0922688801060896,-0.2543857399864801,0.0483,0.0,0.0002,0.2118,0.5871,146.8307,102.5476
2023,4,SE3,-1.5886657919031368,-1.0874074415648556,-0.25399049437122373,0.1262,0.0015,0.0248,0.1113,0.6307,148.4817,86.9542
2023,11,NE,-0.2673918945266504,-1.0728198107024145,-0.17771532552369465,-0.3517,0.0,0.0001,-0.4882,0.523,124.1785,103.5872
2023,11,NTE,0.45970547207493195,-1.0680473796848482,-0.1344585070000316,-1.1878,0.0,0.0,-0.8449,0.5115,147.564,115.4901
2023,12,NE3,-0.5783856921550802,-1.0585623976652943,-0.19172390614037835,-0.2243,0.0299,0.1873,-0.5077,0.6441,209.1719,87.6258
2023,1,NE3,-0.5783856921550802,-1.0289763405413952,-0.18311539775668342,-0.2385,0.0093,0.0359,-0.4207,0.4435,179.1908,86.2397
2023,11,NTE2,0.03693807917734043,-1.0242004460579488,-0.14127197364403643,-0.422,0.0,0.0004,-0.6451,0.7776,125.5724,125.0407
2023,11,NO,0.5749922000494433,-1.0234612128091116,-0.10561069273732425,-0.4409,0.001,0.0039,-0.251,0.5347,196.1522,103.2969
2023,10,SE3,-1.5886657919031368,-1.0003799762915981,-0.2446954672641967,-0.2336,0.0,0.0002,0.133,0.6414,181.5066,104.3489
2023,11,NO3,1.2693237154743031,-0.9916452675683356,-0.03480938290983443,0.3422,0.0,0.0,-0.5768,0.5322,109.1567,90.3036
2023,11,SE,-0.6629767945313897,-0.9846024229335494,-0.17309093841555948,-0.5535,1.0648,4.1763,-0.504,0.4216,187.9567,89.938
2023,11,NO2,2.2472989035085678,-0.9792828977863318,0.05122222512716779,-0.4916,0.0,0.0003,-0.3696,0.3813,161.3992,103.2237
2023,12,SE3,-1.5886657919031368,-0.960487878518043,-0.23829767918241307,-0.1999,0.0,0.0001,-0.2795,0.569,230.2144,95.0685
2023,11,CE,0.06864998179780546,-0.9502545379069203,-0.09470587345384188,-0.4514,0.0003,0.0013,-0.5509,0.4387,144.8405,100.5012
2023,12,SE2,-1.6892496214918382,-0.9493832522725967,-0.24476683731248022,-0.317,0.0,0.0,-0.1564,0.457,221.4878,89.66
2023,2,SE3,-1.5886657919031368,-0.9438489539967064,-0.23499104600813156,0.1442,0.0,0.0002,0.0794,0.5225,182.5866,99.4988
2023,11,SO,0.9919692931725439,-0.9155379969827137,0.029144769903042975,-0.4181,0.3943,4.7709,-0.4863,0.3214,184.5959,91.5478
2023,11,SO2,0.6242767396988391,-0.91464849040834,-0.006322454540360593,-0.4781,0.0,0.0002,-0.3558,0.3554,208.2427,58.9101
2023,12,NE2,-0.4148990833044134,-0.8997151951026847,-0.09679046352144988,0.0905,0.0,0.0009,-0.4303,0.5586,218.1974,85.7438
2023,11,SUR,-0.5309476282241541,-0.8798539997551833,-0.08904172477518094,-0.8126,0.0,0.0001,-0.0719,0.3951,220.4573,90.6575
2023,1,SE2,-1.6892496214918382,-0.813017899662149,-0.19243897263315496,-0.2502,0.0,0.0,-0.4615,0.3437,152.0585,77.6772
2023,12,NE,-0.2673918945266504,-0.7789657935218559,0.26424165259557686,-0.0947,0.0,0.0001,-0.5318,0.5702,134.9832,103.765
2023,12,NTE,0.45970547207493195,-0.7711686629595875,0.568223006197007,-0.8693,0.0,0.0,-0.8425,0.6504,182.6346,124.5494
2023,1,NE2,-0.4148990833044134,-0.7286906569729428,1.4207629231231618,0.1651,0.0,0.0007,0.5935,2.4954,197.6058,101.8809
2023,2,NE3,-0.5783856921550802,-0.7173628126511649,3.0279522357847672,-0.5171,0.0076,0.036,-0.3394,0.5206,170.5196,95.3756
2023,12,NTE2,0.03693807917734043,-0.7066903035165986,9.503136137864518,-0.096,0.0001,0.0013,-0.5393,0.7582,134.9911,118.6209
2023,12,NO,0.5749922000494433,-0.7056922951748699,9.503136137864518,-0.0674,0.0001,0.0015,-0.222,0.6154,197.1975,102.5499
2023,12,NO3,1.2693237154743031,-0.664868884274156,0.5505903227956653,0.148,0.0,0.0,-0.4628,0.5621,116.3065,92.2159
